Round 0
30, 1643.497192001353
60, 1134.7326116592835
90, 909.3681683865983
120, 722.4943113462913
150, 794.44703153443
180, 796.6272182015254
210, 809.4048146230784
240, 803.9104905676929
270, 719.3564293209586
300, 626.6085680674481
330, 592.9472311550483
360, 533.214446456559
390, 545.2826570978701
420, 588.3936707361211
450, 666.5216040611366
480, 689.5561535363671
binary_GA_uniform_CO:
400.5803012295355
402, -299, 398, 395, 418, 442, 436, 428, 421, 421, 
time spent, 18.994621515274048

30, 1560.7045086393678
60, 1055.762676366144
90, 678.8681234846248
120, 655.227899539905
150, 673.5024663390153
180, 729.6422663962115
210, 530.088753430578
240, 403.00224979299406
270, 449.86284512711296
300, 586.6051089635936
330, 448.4776488379524
360, 494.96973155177835
390, 472.2913028189357
420, 421.564435015536
450, 338.54273123987264
480, 759.2090527807575
binary_GA_2point_CO:
256.7373019397305
415, 440, 413, 387, 411, 413, -107, 394, 421, 398, 
time spent, 17.006085872650146

30, 1290.7340477251685
60, 302.7638259588718
90, 81.91427199879008
120, 39.78201528161344
150, 31.04219860580591
180, 14.478008649835163
210, 4.436448430444822
240, 4.198908597130048
270, 2.2648066424080753
300, 1.8367989135083918
330, 1.328450987887057
360, 1.1888352167494607
390, 1.195289137749569
420, 1.195289137749569
450, 1.0118344968805408
480, 0.8642159987547227
real_GA_uniform_CO:
0.7775091721850913
420.9872206216386, 421.8164356266583, 420.8510263262227, 422.98256087691163, 420.6627356559884, 420.0760226859237, 421.1591358476462, 421.1081422944018, 420.7949957092983, 421.59559876186006, 
time spent, 7.437187671661377

30, 1413.8414170444141
60, 463.1827599612679
90, 302.6897686536749
120, 232.29379553705786
150, 120.52655689215922
180, 39.63986197746717
210, 21.044005644151337
240, 13.298077458141506
270, 11.54482171534549
300, 8.405813471972335
330, 8.236547954645175
360, 7.070894502787421
390, 5.598121114951027
420, 2.9165295053602374
450, 1.299551193644705
480, 1.0888296566602245
real_GA_whole_arithmetic_CO:
0.942131565402633
421.2399817766275, 421.7711642823821, 419.20020704299293, 421.32238930241164, 421.3613481938417, 420.9433869375647, 422.5535507910029, 420.3643345635081, 420.97196835923563, 420.2875572876993, 
time spent, 7.683428525924683

Round 1
30, 2118.904215113522
60, 1962.5759408887272
90, 1901.5446110643838
120, 1882.4001355029081
150, 1820.7715565329854
180, 1894.7988333874657
210, 1877.5853281382015
240, 1803.7901512938367
270, 1762.418087378521
300, 1801.809777377954
330, 1705.0226763527505
360, 1699.4589930232248
390, 1615.7533127453376
420, 1641.1629270053268
450, 1892.1058634417677
480, 1814.7221535409096
binary_GA_uniform_CO:
1321.3493983618473
405, 432, -265, 415, -74, 228, 415, 53, -505, -298, 
time spent, 19.240788221359253

30, 1993.3424931598975
60, 1956.9770776450196
90, 1708.9156997318892
120, 1511.7196385986633
150, 1683.4519274363577
180, 1613.7196960690678
210, 1644.3229175433905
240, 1636.9217084992695
270, 1907.8818684201365
300, 1568.938440374892
330, 1789.2520951598658
360, 1793.8432953806803
390, 1824.0979855309702
420, 1891.1559093142835
450, 1862.9527452775394
480, 1607.848803870042
binary_GA_2point_CO:
1073.3354213381144
424, 457, 442, 412, 5, 188, -499, 224, -505, -294, 
time spent, 17.86776304244995

30, 1528.7059503771236
60, 791.4788216732433
90, 520.9812367690967
120, 327.565190946519
150, 235.15569776292304
180, 233.3084629819564
210, 148.15410421726475
240, 103.55974146373843
270, 94.38972489408958
300, 86.29347668990977
330, 65.9384380553649
360, 45.7873098565381
390, 39.52406585765448
420, 38.564368139616
450, 15.192188338103643
480, 14.920477359235399
real_GA_uniform_CO:
9.010466775263012
421.85563120686663, 424.70221238984857, 422.73603791374285, 421.73673925401613, 423.7523212971614, 423.58610343366047, 418.55461890992535, 424.7730498279835, 420.0315788883489, 416.82066805161276, 
time spent, 7.755473375320435

30, 1452.1349656296684
60, 752.1084225665625
90, 778.0666172561204
120, 510.96973068326383
150, 487.3080263512495
180, 381.98462715316793
210, 285.67882158094733
240, 208.77059178197578
270, 178.89329907995233
300, 139.45900923999628
330, 158.19606721186062
360, 87.37649254000674
390, 74.96026787941652
420, 69.11582153064134
450, 58.558997645233134
480, 41.285283225882296
real_GA_whole_arithmetic_CO:
33.6854854986359
412.81425302634943, 417.3786741941408, 410.0798783273675, 428.3522587889712, 418.1431818622792, 420.1770113347442, 420.3294048662889, 421.8991546982783, 418.4885381810862, 420.6118570481708, 
time spent, 7.765026807785034

Round 2
30, 1884.0813814096484
60, 2051.423813115693
90, 1983.9982395806069
120, 1953.5051050153727
150, 2061.826766766264
180, 2112.7443986613257
210, 2156.920783153849
240, 2117.8329800945144
270, 2042.8642229273976
300, 2100.886362338814
330, 2319.3366307624447
360, 2288.5339246585777
390, 2193.509041792629
420, 2231.935341399781
450, 2012.75023135984
480, 2090.4152502128118
binary_GA_uniform_CO:
1583.0344877657544
-284, -474, 431, 405, 416, 454, -489, -123, -128, -48, 
time spent, 19.245026350021362

30, 2241.6062049474112
60, 2281.920152353875
90, 2306.881602814619
120, 1980.3034800977055
150, 1898.9112610037448
180, 2041.1147387908075
210, 1790.0865161278314
240, 1975.083481589211
270, 1644.4726507205028
300, 1644.4726507205028
330, 2092.8755327093763
360, 2125.8022936966977
390, 2295.3293475586606
420, 2316.0266444968165
450, 2168.2294190001644
480, 2051.5192804101384
binary_GA_2point_CO:
1508.810651227494
414, -110, 438, -313, 211, -141, 165, -507, -241, 203, 
time spent, 18.030351400375366

30, 1561.6454109584113
60, 1132.327816998933
90, 1053.8486790056857
120, 894.0191036501623
