================,,,
Normal with aver over 30,,,
================,,,
GA1:,,,
fitness, slope,,
266.0686502,-0.39722217,,
265.671428,-0.092020544,,
265.5794075,0.219628324,,
265.7990358,0,,
265.7990358,-0.197753551,,
265.6012822,-0.058537299,,
265.5427449,-0.059246955,,
265.483498,-0.001020349,,
265.4824776,-0.001241923,,
265.4812357,-0.048758763,,
265.4324769,-0.000349195,,
265.4321278,0.03381617,,
265.4659439,-3.08555022,,
262.3803937,2.816408747,,
265.1968024,0.190767206,,
265.3875697,-0.013128837,,
265.3744408,-0.310628176,,
265.0638126,-0.012967343,,
265.0508453,-0.054593565,,
264.9962517,-0.004157539,,
264.9920942,-0.22049727,,
264.7715969,-0.003053317,,
264.7685436,-0.098842335,,
264.6697013,-0.000129465,,
264.6695718,8.81E-05,,
264.6696599,-0.688309135,,
263.9813508,-0.000291136,,
263.9810596,-0.002225396,,
263.9788343,-0.102259054,,
263.8765752,0.065710032,,
263.9422852,-0.000918858,,
263.9413664,-0.010873096,,
263.9304933,-0.058067985,,
263.8724253,0.011305578,,
263.8837309,-4.18E-07,,
263.8837305,-6.66E-05,,
263.8836638,-0.352001574,,
263.5316623,-0.357682384,,
263.1739799,-0.175548897,,
262.998431,0,,
262.998431,-9.23E-06,,
262.9984218,-0.000406282,,
262.9980155,-1.309308066,,
261.6887074,-0.042009987,,
261.6466974,-1.07E-08,,
261.6466974,-0.60562206,,
261.0410754,0.322456531,,
261.3635319,6.43E-07,,
261.3635325,-0.008813622,,
261.3547189,-0.001451308,,
261.3532676,0.053946346,,
261.4072139,-0.290712672,,
261.1165013,-0.031204657,,
261.0852966,-0.504895898,,
260.5804007,-0.008569281,,
260.5718314,0.000931876,,
260.5727633,-0.00521912,,
260.5675442,-0.278050837,,
260.2894934,0.277830955,,
260.5673243,-0.418211691,,
260.1491126,-0.002538146,,
260.1465745,-0.036326105,,
260.1102484,-0.000181693,,
260.1100667,-0.318221292,,
259.7918454,-0.000973708,,
259.7908717,0.004670046,,
259.7955417,-0.080367318,,
259.7151744,-0.055137003,,
259.6600374,-1.92E-05,,
259.6600182,-0.007439671,,Normal
259.6525786,0,,307.4297085
The best result of this GA is:,,,
3.14787936,,,32.56959987
================,,,
GA3:,,,
fitness, slope,,
2549.479414,-290.2257456,,
2259.253668,-267.8702573,,
1991.383411,-187.9537493,,
1803.429662,-212.1773392,,
1591.252322,-140.4578727,,
1450.79445,-131.0713358,,
1319.723114,-109.1248715,,
1210.598242,-102.6928828,,
1107.90536,-118.5185171,,
989.3868425,-75.55134863,,
913.8354939,-44.9561557,,
868.8793382,-83.42258835,,
785.4567498,-67.80438759,,
717.6523623,-58.03156763,,
659.6207946,-39.16507665,,
620.455718,-32.09572861,,
588.3599894,-38.58238467,,
549.7776047,-31.34952836,,
518.4280763,-24.64675827,,
493.7813181,-23.93403174,,
469.8472863,-33.91401947,,
435.9332669,-29.3525991,,
406.5806678,-38.9207038,,
367.659964,-15.35924476,,
352.3007192,-16.64833517,,
335.652384,-16.6108301,,
319.0415539,-17.12713655,,
301.9144174,-22.83874305,,
279.0756743,-29.47197466,,
249.6036997,-11.96805137,,
237.6356483,-21.24225334,,
216.393395,-11.91897644,,
204.4744185,-12.5694225,,
191.904996,-20.2091826,,
171.6958134,-1.074977643,,
170.6208358,-10.62740789,,
159.9934279,-10.91474988,,
149.078678,-12.42662905,,
136.652049,-8.424483241,,
128.2275657,-2.907186097,,
125.3203796,-4.460451367,,
120.8599283,-6.195970528,,
114.6639577,-8.907088238,,
105.7568695,-1.804281754,,
103.9525877,-8.97320803,,
94.97937971,-1.412656853,,
93.56672285,-4.269649595,,
89.29707326,-0.758436178,,
88.53863708,-2.278450777,,
86.2601863,-0.675690925,,
85.58449538,-0.941864313,,
84.64263107,-2.687474933,,
81.95515613,-9.248862304,,
72.70629383,-1.548599074,,
71.15769475,-0.633577631,,
70.52411712,-0.691138989,,
69.83297814,-7.221880454,,
62.61109768,-1.559840701,,
61.05125698,-2.125334542,,
58.92592244,-2.885837483,,
56.04008495,-1.210411306,,
54.82967365,-1.316977048,,
53.5126966,-1.142656206,,
52.3700404,-1.76235694,,
50.60768346,-2.644730583,,
47.96295287,-0.311817652,,
47.65113522,-3.836227439,,
43.81490778,-1.823989562,,
41.99091822,-1.138276089,,
40.85264213,-0.747856362,,
40.10478577,-1.026860322,,
39.07792545,-1.35780395,,
37.7201215,-0.719283219,,
37.00083828,-1.301752652,,
35.69908563,-1.298270354,,
34.40081527,-2.025353514,,
32.37546176,-0.265779375,,
32.10968238,-0.447519978,,
31.66216241,-0.823150471,,
30.83901194,-2.389009389,,
28.45000255,-1.058706732,,
27.39129582,-0.90710786,,
26.48418795,-0.48591177,,
25.99827618,-1.104929728,,
24.89334646,-0.707743437,,
24.18560302,-0.200409695,,
23.98519332,-0.807109944,,
23.17808338,-1.696831373,,
21.48125201,-0.032644583,,
21.44860742,-0.374966144,,
21.07364128,-0.544068735,,
20.52957254,-0.588602185,,
19.94097036,-1.092899599,,
18.84807076,-0.930891772,,
17.91717899,-0.295568065,,
17.62161092,-0.140081182,,
17.48152974,-1.828198896,,
15.65333084,-0.093451407,,
15.55987944,-0.200074338,,
15.3598051,-0.337958287,,
15.02184681,-0.251874757,,
14.76997205,-0.176811651,,
14.5931604,-1.684095863,,
12.90906454,-0.214116893,,
12.69494765,-0.066956192,,
12.62799146,-0.18479654,,
12.44319492,-0.223682118,,
12.2195128,-0.646827452,,
11.57268535,-0.233473799,,
11.33921155,-0.53139488,,
10.80781667,-0.052507186,,
10.75530948,-0.113597153,,
10.64171233,-0.127516828,,
10.5141955,-0.140266901,,
10.3739286,-0.130543626,,
10.24338497,-0.151625891,,
10.09175908,-0.040398472,,
10.05136061,-0.056008452,,
9.99535216,-0.308293014,,
9.687059146,-0.106025967,,
9.58103318,-0.017265444,,
9.563767736,-0.031866852,,
9.531900884,-0.012231308,,
9.519669576,-0.286072051,,
9.233597525,-0.069455599,,
9.164141926,-0.224448246,,
8.93969368,-0.163679699,,
8.776013981,-0.001970184,,
8.774043797,-0.299856703,,
8.474187094,-0.29871726,,
8.175469835,-0.232719674,,
7.942750161,-0.009575226,,
7.933174934,-0.01117783,,
7.921997105,-0.135877956,,
7.786119149,-0.368531672,,
7.417587476,-0.038298314,,
7.379289162,-0.032877615,,
7.346411547,-0.233615419,,
7.112796128,-0.040864134,,
7.071931994,-0.006393852,,
7.065538142,-0.155923579,,
6.909614563,-0.091515752,,
6.818098811,-0.043018923,,
6.775079888,-0.472712571,,
6.302367317,0.09487107,,
6.397238387,-0.102327277,,
6.29491111,-0.019464686,,
6.275446424,-0.058907342,,
6.216539082,-0.031523616,,
6.185015466,-0.098327455,,
6.086688011,-0.061878592,,
6.024809419,-0.084513083,,
5.940296336,-0.058813659,,
5.881482677,-0.005160401,,
5.876322276,-0.308438527,,
5.567883749,-0.060360624,,
5.507523126,-0.002081378,,
5.505441748,-0.173777466,,
5.331664282,-0.062385007,,
5.269279276,-0.018059358,,
5.251219918,-0.143284099,,
5.107935819,-0.025224901,,
5.082710918,-0.06705014,,
5.015660778,0.020885579,,
5.036546357,-0.11664492,,
4.919901437,-0.062061929,,
4.857839509,-0.017591452,,
4.840248057,-0.045605534,,
4.794642523,-0.24732656,,
4.547315964,-0.071110697,,
4.476205267,-0.089189472,,
4.387015794,-0.040047739,,
4.346968056,-0.031835137,,
4.315132918,-0.001693504,,
4.313439415,-0.221812825,,
4.09162659,-0.048440874,,
4.043185716,-0.138026369,,
3.905159348,-0.016154464,,
3.889004884,-0.000137664,,
3.88886722,-0.010716581,,
3.878150638,-0.058745002,,
3.819405636,-0.114993656,,
3.704411981,-0.014155694,,
3.690256287,-0.016868366,,
3.673387921,-0.012565581,,
3.66082234,-0.00580096,,
3.65502138,-0.063999571,,
3.591021808,-0.213747599,,
3.37727421,-0.034468723,,
3.342805486,-0.021393169,,
3.321412317,-0.044050107,,
3.27736221,-0.085226446,,
3.192135764,-0.037531655,,
3.154604109,-0.001971763,,
3.152632346,-0.08788208,,
3.064750266,-0.026578082,,
3.038172184,-0.080275648,,
2.957896536,-0.017786288,,
2.940110248,-0.009639601,,
2.930470646,-0.0922042,,
2.838266447,-0.006313275,,
2.831953172,-0.095934773,,
2.736018399,-0.002828514,,
2.733189885,-0.006430878,,
2.726759007,-0.00531858,,
2.721440427,-0.045524707,,
2.67591572,-0.072471923,,
2.603443797,-0.014594649,,
2.588849148,-0.004360629,,
2.584488519,-0.004544426,,
2.579944092,-0.002092912,,
2.577851181,-0.02912872,,
2.548722461,-0.000416809,,
2.548305652,-0.040598896,,
2.507706756,-0.002746306,,
2.50496045,-0.001708037,,
2.503252413,-0.009311173,,
2.49394124,-0.000110107,,
2.493831133,-0.004818695,,
2.489012439,-0.00097794,,
2.488034498,-0.030613849,,
2.45742065,-0.026477303,,
2.430943347,-0.004617992,,
2.426325355,-0.1803499,,
2.245975455,-0.000377231,,
2.245598224,-0.004573638,,
2.241024585,-0.029363913,,
2.211660672,-9.70E-05,,
2.211563697,-0.000954716,,
2.210608981,-0.008171854,,
2.202437126,-0.006728123,,
2.195709003,-0.010416086,,
2.185292917,-0.001228331,,
2.184064587,-0.00013598,,
2.183928606,-0.017718283,,
2.166210323,-0.037253707,,
2.128956616,-0.01705621,,
2.111900407,-0.001230003,,
2.110670403,-0.005788763,,
2.104881641,-0.01361824,,
2.091263401,-0.017774022,,
2.073489379,-0.002985217,,
2.070504161,-1.30E-05,,
2.070491143,-0.022062331,,
2.048428811,-0.00182657,,
2.046602242,-0.014281766,,
2.032320476,-0.001011811,,
2.031308665,-0.059295798,,
1.972012866,-3.94E-05,,
1.971973458,-0.011179108,,
1.96079435,-0.01628968,,
1.94450467,-0.002712903,,
1.941791766,-0.003347515,,
1.938444251,-0.060445076,,
1.877999176,-0.018579972,,
1.859419203,-0.00829846,,
1.851120744,-0.045039461,,
1.806081283,-0.027492231,,
1.778589052,-0.019898548,,
1.758690504,-0.006583022,,
1.752107482,-0.01984878,,
1.732258702,-0.013060687,,
1.719198015,-0.014553529,,
1.704644486,-0.000129939,,
1.704514548,-0.000489271,,
1.704025277,-0.002261205,,
1.701764072,-0.001824553,,
1.699939519,-0.050154783,,
1.649784736,-0.011526737,,
1.638257999,-0.014250935,,
1.624007063,-0.002341623,,
1.62166544,-0.000863844,,
1.620801596,-0.071466837,,
1.549334759,-0.00264812,,
1.546686639,-0.013590895,,
1.533095745,-0.051869145,,
1.4812266,-0.024809613,,
1.456416986,0.001182451,,
1.457599437,-0.006172748,,
1.45142669,-0.004581757,,
1.446844933,-2.26E-05,,
1.446822345,-0.027381218,,
1.419441127,-0.020688566,,
1.39875256,-0.000381968,,
1.398370592,-0.02148057,,
1.376890022,-0.034532002,,
1.34235802,-0.089600343,,
1.252757677,-0.002599201,,
1.250158476,-0.005796693,,
1.244361783,-0.010878973,,
1.233482809,-0.000924082,,
1.232558727,-0.000259872,,
1.232298855,-0.026965703,,
1.205333153,-0.007028369,,
1.198304784,-0.020922941,,
1.177381843,-0.005709161,,
1.171672681,-0.002443961,,
1.169228721,-0.007139493,,
1.162089228,-3.32E-05,,
1.162056067,-0.02536342,,
1.136692647,0.021698836,,
1.158391483,-0.001099368,,
1.157292115,-0.003538081,,
1.153754034,-0.021061428,,
1.132692606,-0.003336877,,
1.129355729,-0.000127657,,
1.129228071,-4.60E-05,,
1.129182043,-0.000280417,,
1.128901626,-0.003766408,,
1.125135218,1.46E-05,,
1.125149775,-0.00680293,,
1.118346845,-0.022716016,,
1.095630829,-6.60E-08,,
1.095630763,-0.015498321,,
1.080132442,-0.011378491,,
1.06875395,-0.008491105,,
1.060262845,-0.006647289,,
1.053615556,-0.001360895,,
1.052254661,-0.001915378,,
1.050339282,-0.000419899,,
1.049919384,-0.001633457,,
1.048285927,-0.000143098,,
1.048142829,-0.007603497,,
1.040539332,-0.014007905,,
1.026531427,-0.001173605,,
1.025357822,-1.60E-05,,
1.025341826,-0.011983858,,
1.013357968,-1.98E-09,,
1.013357966,-0.000949019,,
1.012408946,-0.015603669,,
0.996805277,-4.42E-05,,
0.996761107,-0.002763689,,
0.993997418,-0.006747253,,
0.987250165,-0.000773338,,
0.986476827,-0.013181188,,
0.973295639,-0.001892199,,
0.97140344,-0.002505619,,
0.968897821,-0.00143705,,
0.967460771,-5.74E-05,,
0.967403374,-5.04E-05,,
0.967353002,-0.013813047,,
0.953539955,-0.008020032,,
0.945519923,-0.00036585,,
0.945154072,-0.002152536,,
0.943001537,-0.005518346,,
0.937483191,3.39E-06,,
0.937486576,-0.020564554,,
0.916922022,-0.045783979,,
0.871138043,-0.010129155,,
0.861008888,-0.000677111,,
0.860331777,-0.006234282,,
0.854097495,-0.000210685,,
0.85388681,-0.039459644,,
0.814427166,-0.003442933,,
0.810984233,-0.005535882,,
0.805448352,-0.000133618,,
0.805314733,-1.40E-05,,
0.805300723,-0.000105919,,
0.805194805,-0.001629097,,
0.803565708,-0.006630193,,
0.796935515,-0.010574802,,
0.786360713,-2.98E-05,,
0.786330944,-0.093517878,,
0.692813066,-0.000228033,,
0.692585033,-0.000545158,,
0.692039876,-1.27E-06,,
0.692038604,-0.005466468,,
0.686572136,-1.27E-05,,
0.686559432,-4.07E-07,,
0.686559025,-0.000102609,,
0.686456417,-0.004099853,,
0.682356563,-3.97E-05,,
0.68231684,-1.11E-05,,
0.682305756,-0.013405979,,
0.668899777,-0.010627077,,
0.6582727,-2.04E-05,,
0.658252307,-0.000237957,,
0.65801435,-0.00140496,,
0.65660939,-0.001579125,,
0.655030265,-0.003293908,,
0.651736357,-0.01372974,,
0.638006617,-0.000443857,,
0.63756276,-0.000471676,,
0.637091084,-0.010843687,,
0.626247396,-0.003495669,,
0.622751727,-0.004596577,,
0.618155151,-0.000193377,,
0.617961774,-4.35E-06,,
0.617957426,-0.004819564,,
0.613137862,-0.001724246,,
0.611413616,-0.021396032,,
0.590017584,-0.010271409,,
0.579746175,-0.000556513,,
0.579189662,-7.98E-06,,
0.579181685,-0.003517845,,
0.57566384,-0.002167352,,
0.573496488,-0.002308268,,
0.57118822,-0.000137274,,
0.571050946,-8.77E-08,,
0.571050859,-0.000736227,,
0.570314632,-0.000539326,,
0.569775306,-0.003404813,,
0.566370493,-2.80E-06,,
0.566367691,-0.000129631,,
0.56623806,-7.22E-06,,
0.566230838,-0.012237607,,
0.55399323,-8.68E-06,,
0.553984552,-0.009883744,,
0.544100808,-8.06E-06,,
0.544092753,-0.000182321,,
0.543910432,-0.000871031,,
0.543039401,-0.000532982,,
0.542506419,-9.29E-06,,
0.542497127,-9.59E-05,,
0.542401205,-2.22E-07,,
0.542400983,-1.37E-07,,
0.542400846,-0.002291935,,
0.540108911,-6.16E-05,,
0.540047301,-0.000225881,,
0.53982142,-0.00482264,,
0.534998779,-0.000283477,,
0.534715303,-0.003463519,,
0.531251784,-9.18E-08,,
0.531251692,-0.00549644,,
0.525755252,-8.70E-05,,
0.525668272,-0.016902085,,
0.508766187,-0.010496134,,
0.498270053,-0.002899302,,
0.495370751,-0.011848013,,
0.483522738,-0.0035255,,
0.479997238,-0.016367865,,
0.463629373,-0.005191721,,
0.458437653,-3.23E-06,,
0.45843442,-1.65E-09,,
0.458434418,-0.002138416,,
0.456296002,-0.001133651,,
0.455162351,-0.009991064,,
0.445171287,-0.004358719,,
0.440812568,-0.003054729,,
0.437757839,-1.11E-05,,
0.437746748,-2.98E-06,,
0.437743767,-0.008020166,,
0.429723601,-6.41E-06,,
0.429717194,-0.001213042,,
0.428504152,-0.001137781,,
0.427366371,-0.000633682,,
0.426732689,-0.00076324,,
0.425969449,-0.000905139,,
0.42506431,-2.12E-06,,
0.425062195,-0.001238838,,
0.423823356,-1.15E-05,,
0.423811855,-0.001435963,,
0.422375892,-0.000473427,,
0.421902465,-0.002927378,,
0.418975087,-4.63E-05,,
0.418928746,-1.20E-06,,
0.418927546,-0.000253313,,
0.418674233,-1.28E-05,,
0.418661407,-0.00131244,,
0.417348966,-0.000125842,,
0.417223125,-0.00038688,,
0.416836245,-2.39E-05,,
0.416812308,-0.000988197,,
0.415824112,-2.82E-07,,
0.41582383,-0.000162326,,
0.415661504,-0.005214707,,
0.410446797,-0.006626184,,
0.403820613,-0.000608168,,
0.403212445,-1.99E-05,,
0.403192506,-1.89E-06,,
0.403190618,-0.002415662,,
0.400774956,-0.006043889,,
0.394731067,-0.000193536,,
0.394537532,-9.13E-07,,
0.394536618,-0.000178485,,
0.394358133,-0.000633227,,
0.393724906,-0.000531399,,
0.393193507,-1.48E-05,,
0.393178749,-1.17E-07,,
0.393178632,-9.58E-05,,
0.393082864,4.22E-05,,
0.393125039,-0.011035834,,
0.382089205,-0.001173088,,
0.380916117,-0.002587572,,
0.378328545,-7.34E-07,,
0.378327812,-0.005514262,,
0.37281355,-1.14E-05,,
0.372802167,-0.000674629,,
0.372127539,-0.013121122,,
0.359006417,-2.66E-07,,
0.35900615,-9.44E-06,,
0.358996715,-0.000543046,,
0.358453669,0,,
0.358453669,-0.000426601,,
0.358027068,-8.33E-08,,
0.358026985,-0.00115987,,
0.356867115,-1.27E-10,,
0.356867115,-1.32E-05,,
0.356853956,-0.003155938,,Normal:
0.353698018,0,,0.6319162
The best result of this GA is:,,,
0.06347969,,,0.10259148
================,,,
GA4:,,,
fitness, slope,,
2540.080233,-139.427892,,
2400.652341,-189.9863229,,
2210.666018,-170.0209214,,
2040.645097,-188.5544618,,
1852.090635,-109.4198533,,
1742.670781,-124.4095683,,
1618.261213,-90.98661791,,
1527.274595,-109.5357759,,
1417.738819,-101.1979738,,
1316.540846,-77.11502857,,
1239.425817,-110.2137883,,
1129.212029,-52.4774285,,
1076.7346,-74.32457595,,
1002.410024,-58.09894698,,
944.3110772,-48.48380461,,
895.8272726,-55.5093148,,
840.3179578,-50.29171124,,
790.0262466,-57.03391975,,
732.9923268,-30.64004327,,
702.3522836,-40.31838255,,
662.033901,-58.16366889,,
603.8702321,-23.60380729,,
580.2664248,-28.85010859,,
551.4163162,-34.38554406,,
517.0307722,-37.04462535,,
479.9861468,-39.45684202,,
440.5293048,-24.69558604,,
415.8337188,-30.5212984,,
385.3124204,-19.97120623,,
365.3412141,-14.27876786,,
351.0624463,-26.4584041,,
324.6040422,-20.29615318,,
304.307889,-4.961649939,,
299.3462391,-24.28432747,,
275.0619116,-15.88561858,,
259.176293,-14.3136321,,
244.8626609,-23.35169819,,
221.5109627,-9.143087933,,
212.3678748,-16.03799149,,
196.3298833,-7.760134978,,
188.5697483,-3.979189145,,
184.5905592,-18.12773864,,
166.4628205,-8.490690201,,
157.9721303,-9.107316534,,
148.8648138,-5.41201073,,
143.4528031,-11.44093321,,
132.0118699,-7.853906339,,
124.1579635,-8.79231834,,
115.3656452,-7.223956004,,
108.1416892,-9.655392928,,
98.48629625,-3.837629793,,
94.64866645,-4.058006934,,
90.59065952,-3.402255483,,
87.18840404,-5.620932897,,
81.56747114,-1.467131439,,
80.1003397,-3.555609371,,
76.54473033,-0.805960257,,
75.73877007,-4.782004689,,
70.95676539,-3.097063597,,
67.85970179,-4.363046218,,
63.49665557,-2.615454698,,
60.88120087,-2.484339482,,
58.39686139,-5.212557952,,
53.18430344,-2.829666492,,
50.35463695,-2.349101129,,
48.00553582,-8.731113161,,
39.27442265,0.550243035,,
39.82466569,-1.606781881,,
38.21788381,-1.724805652,,
36.49307816,-1.434686635,,
35.05839152,-1.978113177,,
33.08027835,-1.546833809,,
31.53344454,-0.682948909,,
30.85049563,-1.462770504,,
29.38772512,-1.252432222,,
28.1352929,-0.837559073,,
27.29773383,-0.8917484,,
26.40598543,-2.411436015,,
23.99454941,-0.431273489,,
23.56327592,-1.857978653,,
21.70529727,-0.58500278,,
21.12029449,-1.392934804,,
19.72735969,-2.927044797,,
16.80031489,-0.522381892,,
16.277933,-1.151883069,,
15.12604993,-0.327157955,,
14.79889197,-1.250276406,,
13.54861557,-0.168820389,,
13.37979518,-0.23874555,,
13.14104963,-0.242668974,,
12.89838066,-0.269193774,,
12.62918688,-0.477863932,,
12.15132295,-0.639308713,,
11.51201424,-0.426599325,,
11.08541491,-0.140715619,,
10.94469929,-0.100343802,,
10.84435549,-0.383730982,,
10.46062451,-0.284433364,,
10.17619115,-0.136339898,,
10.03985125,-0.220305944,,
9.819545304,-0.186896756,,
9.632648548,-0.34616809,,
9.286480458,-0.065299668,,
9.22118079,-0.273499523,,
8.947681267,-0.143376431,,
8.804304836,-0.063347182,,
8.740957654,-0.16056303,,
8.580394624,-0.213695803,,
8.366698821,-0.177848452,,
8.188850369,-0.234458356,,
7.954392013,-0.201085699,,
7.753306314,-0.400377983,,
7.35292833,-0.09513427,,
7.257794061,-0.389841344,,
6.867952717,-0.091421771,,
6.776530946,-0.147771506,,
6.62875944,-0.014751289,,
6.614008152,-0.047142181,,
6.56686597,-0.07563102,,
6.49123495,-0.054474063,,
6.436760887,-0.410803192,,
6.025957695,-0.027298213,,
5.998659482,-0.011527141,,
5.987132342,-0.080297354,,
5.906834988,-0.306954245,,
5.599880742,-0.146219569,,
5.453661173,-0.068010123,,
5.38565105,-0.039742241,,
5.345908808,-0.097316641,,
5.248592168,-0.023456311,,
5.225135857,-0.062576358,,
5.162559499,0.007860489,,
5.170419989,-0.048799327,,
5.121620662,-0.029007839,,
5.092612823,-0.018741607,,
5.073871216,-0.06893026,,
5.004940956,-0.082759407,,
4.92218155,-0.031728477,,
4.890453073,-0.208908105,,
4.681544968,-0.135848853,,
4.545696115,-0.081627614,,
4.464068501,-0.031817965,,
4.432250536,-0.011424459,,
4.420826076,-0.065130593,,
4.355695484,-0.063324462,,
4.292371022,-0.020577884,,
4.271793138,-0.012498758,,
4.25929438,-0.164067236,,
4.095227144,-0.04770995,,
4.047517194,-0.025177458,,
4.022339736,-0.01882365,,
4.003516086,-0.004933509,,
3.998582577,-0.055655083,,
3.942927494,-0.006686478,,
3.936241016,-0.144924377,,
3.791316639,-0.044228717,,
3.747087922,-0.012925458,,
3.734162464,-0.01184649,,
3.722315974,-0.215380278,,
3.506935696,-0.02134849,,
3.485587206,-0.08628584,,
3.399301366,-0.02575174,,
3.373549626,-0.049154168,,
3.324395458,-0.021780728,,
3.30261473,-0.450328219,,
2.852286512,-0.110084259,,
2.742202252,-0.003271983,,
2.738930269,-0.003572084,,
2.735358185,-0.017670045,,
2.717688141,-0.002192112,,
2.715496029,-0.024003188,,
2.691492841,-0.003551933,,
2.687940908,-0.041083616,,
2.646857292,-0.036507543,,
2.610349749,-0.028517969,,
2.581831781,-0.035435501,,
2.546396279,-0.080634651,,
2.465761628,-0.062066942,,
2.403694686,-0.016260579,,
2.387434107,-0.048393463,,
2.339040644,0.001155426,,
2.34019607,-0.03564144,,
2.30455463,-0.119795633,,
2.184758997,-0.018618712,,
2.166140285,-0.027169316,,
2.138970969,-0.002340604,,
2.136630364,-0.043031159,,
2.093599206,-0.002805752,,
2.090793454,-0.002931548,,
2.087861906,-0.020299923,,
2.067561982,-0.000933669,,
2.066628313,-0.027368236,,
2.039260077,-0.024278205,,
2.014981871,-0.021536901,,
1.993444971,-0.100194285,,
1.893250686,-0.001434599,,
1.891816087,-0.002107361,,
1.889708727,-0.007440988,,
1.882267739,-0.003253118,,
1.879014621,-0.008512014,,
1.870502607,-0.041874592,,
1.828628015,-0.001582383,,
1.827045632,-0.046462078,,
1.780583553,-0.069929029,,
1.710654524,-0.003097803,,
1.707556721,-0.022064666,,
1.685492055,-0.019768673,,
1.665723382,-0.007224451,,
1.65849893,-0.002104193,,
1.656394737,-0.001997969,,
1.654396768,-0.0009213,,
1.653475467,-0.003261617,,
1.65021385,-0.008073205,,
1.642140646,-0.002389564,,
1.639751082,-0.009404598,,
1.630346483,-0.006207884,,
1.6241386,-0.010206374,,
1.613932226,-0.019568867,,
1.594363359,-0.060688189,,
1.53367517,-0.074233476,,
1.459441694,-0.016494081,,
1.442947613,-0.008654634,,
1.434292979,-0.001886146,,
1.432406832,-0.197503764,,
1.234903069,-0.004365169,,
1.2305379,0.006766609,,
1.237304509,-0.0017872,,
1.23551731,-0.034762979,,
1.20075433,-0.022741682,,
1.178012648,-0.053933487,,
1.124079161,-0.116543779,,
1.007535382,-0.013415939,,
0.994119443,-0.014446574,,
0.979672869,-0.003932908,,
0.975739961,-0.001484774,,
0.974255187,-0.02274906,,
0.951506127,-0.015048756,,
0.936457371,-0.003501517,,
0.932955854,-0.006667715,,
0.92628814,-0.001732579,,
0.924555561,-0.005124762,,
0.919430798,-0.003350406,,
0.916080392,-0.007384197,,
0.908696195,-0.001483694,,
0.907212501,-0.001469383,,
0.905743117,-0.022665325,,
0.883077793,-0.002215395,,
0.880862397,-0.005247259,,
0.875615138,-0.003234835,,
0.872380303,-0.012881815,,
0.859498488,-0.001267342,,
0.858231146,-0.008030501,,
0.850200645,-0.00494697,,
0.845253675,-0.027657403,,
0.817596272,-0.001204186,,
0.816392086,-4.65E-05,,
0.81634558,-0.009365674,,
0.806979907,-0.03200371,,
0.774976196,-0.011852182,,
0.763124014,-0.007404116,,
0.755719899,-0.004849229,,
0.750870669,-0.003192125,,
0.747678545,-0.001940807,,
0.745737738,-0.002054781,,
0.743682957,-0.001779343,,
0.741903614,-0.001344397,,
0.740559218,-0.002980145,,
0.737579072,-0.000213263,,
0.737365809,-0.001841004,,
0.735524805,-0.000253987,,
0.735270818,-0.001760554,,
0.733510264,-9.12E-05,,
0.733419018,-0.009325194,,
0.724093825,-0.001467809,,
0.722626016,-0.000464945,,
0.722161071,-0.00230311,,
0.719857961,-0.00473932,,
0.715118641,-0.001495627,,
0.713623014,-0.00137361,,
0.712249405,-0.000472034,,
0.711777371,-0.004764287,,
0.707013084,-0.000165514,,
0.70684757,-5.14E-05,,
0.706796217,-7.41E-05,,
0.706722129,-0.010720885,,
0.696001245,-0.003122158,,
0.692879087,-0.000122496,,
0.692756591,-0.010916876,,
0.681839714,-0.004362,,
0.677477714,-0.005577909,,
0.671899805,-0.008400173,,
0.663499633,-0.001664852,,
0.661834781,-0.001027432,,
0.660807348,-0.000599443,,
0.660207906,-0.000260971,,
0.659946934,-0.032607485,,
0.627339449,-0.00117099,,
0.626168459,-0.000877083,,
0.625291377,-0.00038114,,
0.624910237,-0.0139132,,
0.610997037,-0.000483295,,
0.610513741,-0.000156492,,
0.610357249,-0.003442266,,
0.606914983,-0.002301418,,
0.604613565,-0.001435713,,
0.603177852,-0.000926037,,
0.602251815,-0.003388254,,
0.59886356,-9.25E-05,,
0.598771023,-0.04615774,,
0.552613283,-0.004541079,,
0.548072205,-0.001701513,,
0.546370692,-0.001174361,,
0.54519633,-0.000402591,,
0.544793739,-0.047677534,,
0.497116205,-0.005121483,,
0.491994721,-0.003894872,,
0.488099849,-0.000332514,,
0.487767335,-7.05E-06,,
0.487760284,-0.000219694,,
0.48754059,-0.000114126,,
0.487426464,-3.45E-05,,
0.487392002,-0.000918582,,
0.48647342,-0.000324866,,
0.486148554,-0.001217003,,
0.484931551,-0.001109286,,
0.483822265,-0.000654886,,
0.483167379,-0.001692938,,
0.481474441,-0.00053344,,
0.480941001,-0.000325687,,
0.480615314,-0.000865619,,
0.479749695,-0.000802191,,
0.478947504,-0.000534837,,
0.478412667,-0.033545954,,
0.444866713,-0.000272697,,
0.444594016,-0.001196173,,
0.443397843,-1.29E-05,,
0.443384944,-0.002431903,,
0.440953041,-0.000560669,,
0.440392372,-1.95E-05,,
0.440372832,-5.23E-05,,
0.440320507,-8.39E-06,,
0.440312114,-0.019892976,,
0.420419138,-0.015983113,,
0.404436026,-0.028925369,,
0.375510657,-0.001970032,,
0.373540625,-0.002091111,,
0.371449513,-0.000922407,,
0.370527106,-0.000593284,,
0.369933822,-0.004409148,,
0.365524674,-0.003933964,,
0.36159071,-0.001950362,,
