
================
Normal with aver over 30
================
GA1:
fitness, slope
27295.696160382115, 0.0
27295.696160382115, 0.0
27295.696160382115, 0.0
27295.696160382115, 0.0
27295.696160382115, 0.0
27295.696160382115, -11.46077369682098
27284.235386685294, 0.0
27284.235386685294, 0.0
27284.235386685294, 0.0
27284.235386685294, -17.356686590977915
27266.878700094316, 0.0
27266.878700094316, -4.979350264864479
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, 0.0
27261.89934982945, -5.181609669318277
27256.717740160133, 0.0
27256.717740160133, -20.477628623360943
27236.240111536772, 0.0
27236.240111536772, -3.875531767727807
27232.364579769044, 0.0
27232.364579769044, 0.0
27232.364579769044, 0.0
27232.364579769044, 0.0
27232.364579769044, 0.0
27232.364579769044, 0.0
27232.364579769044, 0.0
27232.364579769044, -59.17438698345359
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, 0.0
27173.19019278559, -9.760844160242414
27163.42934862535, 0.0
27163.42934862535, 0.0
27163.42934862535, 0.0
27163.42934862535, 0.0
27163.42934862535, 0.0
27163.42934862535, 0.0
27163.42934862535, -29.681754382752843
27133.747594242595, 0.0
27133.747594242595, 0.0
27133.747594242595, 0.0
27133.747594242595, 0.0
27133.747594242595, -49.445715722325986
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0.0
27084.30187852027, 0
The best result of this GA is:
25904.69909830317
================
GA2:
fitness, slope
36693.864890622244, -707.966540839865
35985.89834978238, -359.3169309668374
35626.58141881554, -780.5767220026028
34846.00469681294, -229.98787497359444
34616.016821839345, -22.589679763339518
34593.427142076005, -251.93372757521138
34341.493414500794, -457.21764366701245
33884.27577083378, -321.61717271518137
33562.6585981186, -363.78637384927424
33198.872224269326, -43.80605953602935
33155.066164733296, -81.74547123212687
33073.32069350117, -29.32917404381442
33043.991519457355, -270.47600125853205
32773.51551819882, -190.05088263214202
32583.46463556668, -183.47291525801484
32399.991720308666, -54.01685762492707
32345.97486268374, -265.7133833973894
32080.26147928635, -116.50588258445714
31963.755596701893, 0.0
31963.755596701893, -351.16265770483005
31612.592938997062, -138.55881680172388
31474.03412219534, 31.755235310261924
31505.7893575056, -105.46436648586678
31400.324991019734, -105.42705079187363
31294.89794022786, -190.1937398897935
31104.704200338067, -47.1162541695594
31057.587946168507, -137.29948223922474
30920.288463929282, -128.83266087330776
30791.455803055975, -118.36802529295164
30673.087777763023, -118.27777634225276
30554.81000142077, -103.77397929536892
30451.0360221254, -42.057265347233624
30408.978756778168, -56.77339129310349
30352.205365485064, -49.51859891890126
30302.686766566163, -15.898844689632824
30286.78792187653, -108.98191713163396
30177.806004744896, -10.68991815836489
30167.11608658653, 68.27433142618975
30235.39041801272, -40.56610887325587
30194.824309139465, -123.20568710727457
30071.61862203219, -12.75063978995604
30058.867982242235, -202.85162875396418
29856.01635348827, 164.90841206929326
30020.924765557564, -22.970727116731723
29997.954038440832, 20.312767054325377
30018.266805495157, -23.8910283476107
29994.375777147547, -59.60416435366278
29934.771612793884, 6.167339348383393
29940.938952142267, -34.523710972272966
29906.415241169994, -103.20313378376522
29803.21210738623, -52.10329386608646
29751.108813520143, -78.19612122830586
29672.912692291837, -101.38596954957029
29571.526722742266, -1.9936738267460896
29569.53304891552, -59.3281202499893
29510.20492866553, 1.9936738267570036
29512.198602492288, -4.23086501108628
29507.9677374812, -11.145255109306163
29496.822482371896, 0.0
29496.822482371896, 0.0
29496.822482371896, 0.0
29496.822482371896, 0.0
29496.822482371896, -4.58770376944085
29492.234778602455, 0.0
29492.234778602455, 0.0
29492.234778602455, -66.60091442667544
29425.63386417578, -34.906546577894915
29390.727317597884, -57.965701599452586
29332.76161599843, 43.93424786911419
29376.695863867546, -172.12227506752242
29204.573588800024, 60.833076686034474
29265.406665486058, -27.756913743261975
29237.649751742796, 0.0
29237.649751742796, 0.0
29237.649751742796, 0.0
29237.649751742796, -73.36393900923576
29164.28581273356, 0.0
29164.28581273356, 29.755159087781067
29194.04097182134, -37.12662770307361
29156.914344118268, 0.0
29156.914344118268, -6.767032569572621
29150.147311548695, -108.26925816503717
29041.878053383658, 51.5663380351325
29093.44439141879, -9.532091319812025
29083.91230009898, -101.18688627747542
28982.725413821503, -138.16296044100818
28844.562453380495, 0.0
28844.562453380495, 41.37927838309042
28885.941731763585, -33.70398351617041
28852.237748247415, 0.0
28852.237748247415, -2.4100445772346575
28849.82770367018, 0.0
28849.82770367018, 0.0
28849.82770367018, -33.9401515202735
28815.887552149907, 0.0
28815.887552149907, 33.9401515202735
28849.82770367018, 0.0
28849.82770367018, 0.0
28849.82770367018, -36.906444533902686
28812.921259136278, 0.0
28812.921259136278, 0.0
28812.921259136278, 36.906444533902686
28849.82770367018, -17.419657066213404
28832.408046603967, 0.0
28832.408046603967, 17.419657066213404
28849.82770367018, -23.251154393947218
28826.576549276233, -88.89958529216892
28737.676963984064, 0.0
28737.676963984064, -10.798549734761764
28726.878414249302, 88.8995852921762
28815.77799954148, -162.5983705865874
28653.17962895489, 0.0
28653.17962895489, 0.0
28653.17962895489, 0.0
28653.17962895489, 0.0
28653.17962895489, -39.482910049344355
28613.696718905547, 0.0
28613.696718905547, -36.33747510784451
28577.359243797702, 0.0
28577.359243797702, 0.0
28577.359243797702, -164.75732897019407
28412.601914827508, 0.0
28412.601914827508, -116.67067889054306
28295.931235936965, 0.0
28295.931235936965, -41.78416736819054
28254.147068568775, -55.558707487572974
28198.5883610812, 0.0
28198.5883610812, 0.0
28198.5883610812, 0.0
28198.5883610812, 0.0
28198.5883610812, 0.0
28198.5883610812, 0.0
28198.5883610812, 0.0
28198.5883610812, -36.44414388361474
28162.144217197587, 0.0
28162.144217197587, 0.0
28162.144217197587, -110.41756986051405
28051.726647337073, 0.0
28051.726647337073, 0.0
28051.726647337073, 110.41756986051405
28162.144217197587, 0.0
28162.144217197587, -13.988856118372496
28148.155361079214, 0.0
28148.155361079214, 13.988856118372496
28162.144217197587, 0.0
28162.144217197587, 0.0
28162.144217197587, 0.0
28162.144217197587, 0.0
28162.144217197587, 0.0
28162.144217197587, -16.999601624222123
28145.144615573365, -30.827155716960988
28114.317459856404, 0.0
28114.317459856404, 0.0
28114.317459856404, 0.0
28114.317459856404, 0.0
28114.317459856404, 0.0
28114.317459856404, -120.52706167450015
27993.790398181904, 0.0
27993.790398181904, 0.0
27993.790398181904, -80.43373428037012
27913.356663901533, 0.0
27913.356663901533, 80.43373428037012
27993.790398181904, 0.0
27993.790398181904, -73.89532488051918
27919.895073301384, -33.660245566410595
27886.234827734974, 0.0
27886.234827734974, 0.0
27886.234827734974, 0.0
27886.234827734974, -171.43096664301993
27714.803861091954, 30.518842692610633
27745.322703784565, 0.0
27745.322703784565, -57.9056177054772
27687.417086079087, 0.0
27687.417086079087, 0.0
27687.417086079087, 0.0
27687.417086079087, 0.0
27687.417086079087, -15.486660676371685
27671.930425402716, 0.0
27671.930425402716, 15.486660676371685
27687.417086079087, 0.0
27687.417086079087, 0.0
27687.417086079087, -1.7425116956328566
27685.674574383454, -8.133395597200433
27677.541178786254, -23.371384650865366
27654.16979413539, 8.133395597200433
27662.30318973259, 0.0
27662.30318973259, 0.0
27662.30318973259, 0.0
27662.30318973259, 0.0
27662.30318973259, 0.0
27662.30318973259, 0.0
27662.30318973259, -102.31467472259465
27559.988515009994, 0.0
27559.988515009994, 0.0
27559.988515009994, 0.0
27559.988515009994, 0.0
27559.988515009994, 0.0
27559.988515009994, -1.5888797792395053
27558.399635230755, -112.93594924198624
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, 0.0
27445.46368598877, -7.874264954247337
27437.58942103452, 0.0
27437.58942103452, -28.088407428946084
27409.501013605575, 28.088407428946084
27437.58942103452, 0.0
27437.58942103452, 0.0
27437.58942103452, 0.0
27437.58942103452, 0.0
27437.58942103452, 0.0
27437.58942103452, 0.0
27437.58942103452, -84.3789643842174
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, 0.0
27353.210456650304, -24.776307310730772
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, 0.0
27328.434149339573, -46.19103485581945
27282.243114483754, 0.0
27282.243114483754, 0.0
27282.243114483754, 0.0
27282.243114483754, -23.5089919263919
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, -23.330953076376318
27235.403169480986, 0.0
27235.403169480986, 0.0
27235.403169480986, 23.330953076376318
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, 0.0
27258.734122557362, -99.27373371959402
27159.460388837768, 0.0
27159.460388837768, 0.0
27159.460388837768, 0.0
27159.460388837768, 46.79250920341292
27206.25289804118, 0.0
27206.25289804118, -69.8155355277122
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, -38.41232294951624
27098.025039563952, 0.0
27098.025039563952, 0.0
27098.025039563952, 0.0
27098.025039563952, 38.41232294951624
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, 0.0
27136.43736251347, -20.200478531431145
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, -32.87718748582847
27083.35969649621, 0.0
27083.35969649621, 0.0
27083.35969649621, 0.0
27083.35969649621, 0.0
27083.35969649621, 32.87718748582847
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, 0.0
27116.236883982037, -13.353136646019266
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, 0.0
27102.883747336018, -25.60408614361586
27077.279661192402, 0.0
27077.279661192402, 0.0
27077.279661192402, -58.31736352352891
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, 0.0
27018.962297668873, -19.14060629240339
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, 0.0
26999.82169137647, -117.49167662367472
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, 0.0
26882.330014752795, -3.9696523347993207
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, 0.0
26878.360362417996, -22.67271774153778
